product_id,description
31796585,"<p>Размеры: S, M, L</p>

<p><span style=""color: rgb(0, 0, 0); font-family: tahoma, arial, verdana, sans-serif, 'Lucida Sans'; font-size: 11px; line-height: 17.600000381469727px;"">Ткань:&nbsp;дайвинг</span></p>

<p><span style=""color: rgb(0, 0, 0); font-family: tahoma, arial, verdana, sans-serif, 'Lucida Sans'; font-size: 11px; line-height: 17.600000381469727px;"">Цвета: черный</span></p>
"
31796588,"<p>Размеры: S, M, L</p>

<p><span style=""color: rgb(0, 0, 0); font-family: tahoma, arial, verdana, sans-serif, 'Lucida Sans'; font-size: 11px; line-height: 17.600000381469727px;"">Ткань:&nbsp;дайвинг</span></p>

<p><span style=""color: rgb(0, 0, 0); font-family: tahoma, arial, verdana, sans-serif, 'Lucida Sans'; font-size: 11px; line-height: 17.600000381469727px;"">Цвета: черный</span></p>
"
31796589,"<p style=""color: rgb(51, 51, 51); font-family: sans-serif, Arial, Verdana, 'Trebuchet MS'; font-size: 13px; font-style: normal; font-variant: normal; font-weight: normal; letter-spacing: normal; line-height: 20.799999237060547px; orphans: auto; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: auto; word-spacing: 0px; -webkit-text-stroke-width: 0px;"">Размеры: S, M, L</p>

<p style=""color: rgb(51, 51, 51); font-family: sans-serif, Arial, Verdana, 'Trebuchet MS'; font-size: 13px; font-style: normal; font-variant: normal; font-weight: normal; letter-spacing: normal; line-height: 20.799999237060547px; orphans: auto; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: auto; word-spacing: 0px; -webkit-text-stroke-width: 0px;""><span style=""color: rgb(0, 0, 0); font-family: tahoma, arial, verdana, sans-serif, 'Lucida Sans'; font-size: 11px; line-height: 17.600000381469727px;"">Ткань:&nbsp;дайвинг</span></p>

<p style=""color: rgb(51, 51, 51); font-family: sans-serif, Arial, Verdana, 'Trebuchet MS'; font-size: 13px; font-style: normal; font-variant: normal; font-weight: normal; letter-spacing: normal; line-height: 20.799999237060547px; orphans: auto; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: auto; word-spacing: 0px; -webkit-text-stroke-width: 0px;""><span style=""color: rgb(0, 0, 0); font-family: tahoma, arial, verdana, sans-serif, 'Lucida Sans'; font-size: 11px; line-height: 17.600000381469727px;"">Цвета: черный</span></p>
"
31799466,"<p>Размеры: S, M, L</p>

<p>Ткань: трикотаж</p>

<p>Цвета: черный&nbsp;</p>"
31800221,"<p>Размеры: S, M, L</p>

<p>Ткань: трикотаж</p>

<p>Цвета: черный&nbsp;</p>"
31800722,"<p style=""color: rgb(51, 51, 51); font-family: sans-serif, Arial, Verdana, 'Trebuchet MS'; font-size: 13px; font-style: normal; font-variant: normal; font-weight: normal; letter-spacing: normal; line-height: 20.799999237060547px; orphans: auto; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: auto; word-spacing: 0px; -webkit-text-stroke-width: 0px;"">Размеры: S, M, L</p>

<p style=""color: rgb(51, 51, 51); font-family: sans-serif, Arial, Verdana, 'Trebuchet MS'; font-size: 13px; font-style: normal; font-variant: normal; font-weight: normal; letter-spacing: normal; line-height: 20.799999237060547px; orphans: auto; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: auto; word-spacing: 0px; -webkit-text-stroke-width: 0px;"">Ткань: трикотаж</p>

<p style=""color: rgb(51, 51, 51); font-family: sans-serif, Arial, Verdana, 'Trebuchet MS'; font-size: 13px; font-style: normal; font-variant: normal; font-weight: normal; letter-spacing: normal; line-height: 20.799999237060547px; orphans: auto; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: auto; word-spacing: 0px; -webkit-text-stroke-width: 0px;"">Цвета: черный&nbsp;</p>"
31812140,"<p>Размеры: S, M, L</p>
<p>Ткань-дайвинг</p>
<p>Цвет:&nbsp;верх черный, низ горчица</p>"
31813113,"<p style=""color: rgb(51, 51, 51); font-family: sans-serif, Arial, Verdana, 'Trebuchet MS'; font-size: 13px; font-style: normal; font-variant: normal; font-weight: normal; letter-spacing: normal; line-height: 20.799999237060547px; orphans: auto; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: auto; word-spacing: 0px; -webkit-text-stroke-width: 0px;"">Размеры: S, M, L</p>

<p style=""color: rgb(51, 51, 51); font-family: sans-serif, Arial, Verdana, 'Trebuchet MS'; font-size: 13px; font-style: normal; font-variant: normal; font-weight: normal; letter-spacing: normal; line-height: 20.799999237060547px; orphans: auto; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: auto; word-spacing: 0px; -webkit-text-stroke-width: 0px;""><span style=""color: rgb(0, 0, 0); font-family: tahoma, arial, verdana, sans-serif, 'Lucida Sans'; font-size: 11px; line-height: 17.600000381469727px;"">Ткань-дайвинг</span></p>

<p style=""color: rgb(51, 51, 51); font-family: sans-serif, Arial, Verdana, 'Trebuchet MS'; font-size: 13px; font-style: normal; font-variant: normal; font-weight: normal; letter-spacing: normal; line-height: 20.799999237060547px; orphans: auto; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: auto; word-spacing: 0px; -webkit-text-stroke-width: 0px;""><span style=""color: rgb(0, 0, 0); font-family: tahoma, arial, verdana, sans-serif, 'Lucida Sans'; font-size: 11px; font-style: normal; font-variant: normal; font-weight: normal; letter-spacing: normal; line-height: 15.069999694824219px; orphans: auto; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: auto; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(255, 255, 255); display: inline !important; float: none;"">Цвет:</span><span style=""color: rgb(0, 0, 0); font-family: tahoma, arial, verdana, sans-serif, 'Lucida Sans'; font-size: 11px; font-style: normal; font-variant: normal; font-weight: normal; letter-spacing: normal; line-height: 15.069999694824219px; orphans: auto; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: auto; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(255, 255, 255); display: inline !important; float: none;"">&nbsp;верх черный, низ горчица</span></p>
"
31814629,"<p>Размеры: S, M, L</p>
<p>Ткань-дайвинг</p>
<p>Цвет:&nbsp;верх черный, низ горчица</p>"
31816419,"<p>Размеры: S, M, L</p>

<p>Ткань: трикотаж</p>"
31816425,"<p style=""color: rgb(51, 51, 51); font-family: sans-serif, Arial, Verdana, 'Trebuchet MS'; font-size: 13px; font-style: normal; font-variant: normal; font-weight: normal; letter-spacing: normal; line-height: 20.799999237060547px; orphans: auto; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: auto; word-spacing: 0px; -webkit-text-stroke-width: 0px;"">Размеры: S, M, L</p>

<p style=""color: rgb(51, 51, 51); font-family: sans-serif, Arial, Verdana, 'Trebuchet MS'; font-size: 13px; font-style: normal; font-variant: normal; font-weight: normal; letter-spacing: normal; line-height: 20.799999237060547px; orphans: auto; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: auto; word-spacing: 0px; -webkit-text-stroke-width: 0px;"">Ткань: трикотаж</p>"
31816953,"<p>Размеры: S, M, L</p>

<p>Ткань: трикотаж</p>"
31818865,"<p>Размеры: S, M, L</p>

<p><span style=""color: rgb(0, 0, 0); font-family: tahoma, arial, verdana, sans-serif, 'Lucida Sans'; font-size: 11px; line-height: 15.069999694824219px;"">Ткань: трикотаж-дайвинг</span></p>

<p><span style=""color: rgb(0, 0, 0); font-family: tahoma, arial, verdana, sans-serif, 'Lucida Sans'; font-size: 11px; line-height: 15.069999694824219px;"">Длина 92см</span></p>"
31818870,"<p>Размеры: S, M, L</p>

<p><span style=""color: rgb(0, 0, 0); font-family: tahoma, arial, verdana, sans-serif, 'Lucida Sans'; font-size: 11px; line-height: 15.069999694824219px;"">Ткань: трикотаж-дайвинг</span></p>

<p><span style=""color: rgb(0, 0, 0); font-family: tahoma, arial, verdana, sans-serif, 'Lucida Sans'; font-size: 11px; line-height: 15.069999694824219px;"">Длина 92см</span></p>"
31818876,"<p style=""color: rgb(51, 51, 51); font-family: sans-serif, Arial, Verdana, 'Trebuchet MS'; font-size: 13px; font-style: normal; font-variant: normal; font-weight: normal; letter-spacing: normal; line-height: 20.799999237060547px; orphans: auto; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: auto; word-spacing: 0px; -webkit-text-stroke-width: 0px;"">Размеры: S, M, L</p>

<p style=""color: rgb(51, 51, 51); font-family: sans-serif, Arial, Verdana, 'Trebuchet MS'; font-size: 13px; font-style: normal; font-variant: normal; font-weight: normal; letter-spacing: normal; line-height: 20.799999237060547px; orphans: auto; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: auto; word-spacing: 0px; -webkit-text-stroke-width: 0px;""><span style=""color: rgb(0, 0, 0); font-family: tahoma, arial, verdana, sans-serif, 'Lucida Sans'; font-size: 11px; line-height: 15.069999694824219px;"">Ткань: трикотаж-дайвинг</span></p>

<p style=""color: rgb(51, 51, 51); font-family: sans-serif, Arial, Verdana, 'Trebuchet MS'; font-size: 13px; font-style: normal; font-variant: normal; font-weight: normal; letter-spacing: normal; line-height: 20.799999237060547px; orphans: auto; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: auto; word-spacing: 0px; -webkit-text-stroke-width: 0px;""><span style=""color: rgb(0, 0, 0); font-family: tahoma, arial, verdana, sans-serif, 'Lucida Sans'; font-size: 11px; line-height: 15.069999694824219px;"">Длина 92см</span></p>"
31820472,"<p>Размеры: S, M, L</p>

<p><span style=""color: rgb(0, 0, 0); font-family: tahoma, arial, verdana, sans-serif, 'Lucida Sans'; font-size: 11px; line-height: 15.069999694824219px;"">Ткань: короткое платье - масло, сверху длинное&nbsp;шифон</span></p>

<p><span style=""color: rgb(0, 0, 0); font-family: tahoma, arial, verdana, sans-serif, 'Lucida Sans'; font-size: 11px; line-height: 15.069999694824219px;"">Цвета: шифон лео, шифон цветы</span></p>
"
31820474,"<p style=""color: rgb(51, 51, 51); font-family: sans-serif, Arial, Verdana, 'Trebuchet MS'; font-size: 13px; font-style: normal; font-variant: normal; font-weight: normal; letter-spacing: normal; line-height: 20.799999237060547px; orphans: auto; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: auto; word-spacing: 0px; -webkit-text-stroke-width: 0px;"">Размеры: S, M, L</p>

<p style=""color: rgb(51, 51, 51); font-family: sans-serif, Arial, Verdana, 'Trebuchet MS'; font-size: 13px; font-style: normal; font-variant: normal; font-weight: normal; letter-spacing: normal; line-height: 20.799999237060547px; orphans: auto; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: auto; word-spacing: 0px; -webkit-text-stroke-width: 0px;""><span style=""color: rgb(0, 0, 0); font-family: tahoma, arial, verdana, sans-serif, 'Lucida Sans'; font-size: 11px; line-height: 15.069999694824219px;"">Ткань: короткое платье - масло, сверху длинное&nbsp;шифон</span></p>

<p style=""color: rgb(51, 51, 51); font-family: sans-serif, Arial, Verdana, 'Trebuchet MS'; font-size: 13px; font-style: normal; font-variant: normal; font-weight: normal; letter-spacing: normal; line-height: 20.799999237060547px; orphans: auto; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: auto; word-spacing: 0px; -webkit-text-stroke-width: 0px;""><span style=""color: rgb(0, 0, 0); font-family: tahoma, arial, verdana, sans-serif, 'Lucida Sans'; font-size: 11px; font-style: normal; font-variant: normal; font-weight: normal; letter-spacing: normal; line-height: 15.069999694824219px; orphans: auto; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: auto; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(255, 255, 255); display: inline !important; float: none;"">Цвета: шифон лео, шифон цветы</span></p>
"
31820538,"<p>Размеры: S, M, L</p>

<p><span style=""color: rgb(0, 0, 0); font-family: tahoma, arial, verdana, sans-serif, 'Lucida Sans'; font-size: 11px; line-height: 15.069999694824219px;"">Ткань: низ-трикотаж, верх - шифон</span></p>

<p><span style=""color: rgb(0, 0, 0); font-family: tahoma, arial, verdana, sans-serif, 'Lucida Sans'; font-size: 11px; line-height: 15.069999694824219px;"">Рисунок цветочного принта на юбке может менятся, но черный фон остается</span></p>"
31820542,"<p style=""color: rgb(51, 51, 51); font-family: sans-serif, Arial, Verdana, 'Trebuchet MS'; font-size: 13px; font-style: normal; font-variant: normal; font-weight: normal; letter-spacing: normal; line-height: 20.799999237060547px; orphans: auto; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: auto; word-spacing: 0px; -webkit-text-stroke-width: 0px;"">Размеры: S, M, L</p>

<p style=""color: rgb(51, 51, 51); font-family: sans-serif, Arial, Verdana, 'Trebuchet MS'; font-size: 13px; font-style: normal; font-variant: normal; font-weight: normal; letter-spacing: normal; line-height: 20.799999237060547px; orphans: auto; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: auto; word-spacing: 0px; -webkit-text-stroke-width: 0px;""><span style=""color: rgb(0, 0, 0); font-family: tahoma, arial, verdana, sans-serif, 'Lucida Sans'; font-size: 11px; line-height: 15.069999694824219px;"">Ткань: низ-трикотаж, верх - шифон</span></p>

<p style=""color: rgb(51, 51, 51); font-family: sans-serif, Arial, Verdana, 'Trebuchet MS'; font-size: 13px; font-style: normal; font-variant: normal; font-weight: normal; letter-spacing: normal; line-height: 20.799999237060547px; orphans: auto; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: auto; word-spacing: 0px; -webkit-text-stroke-width: 0px;""><span style=""color: rgb(0, 0, 0); font-family: tahoma, arial, verdana, sans-serif, 'Lucida Sans'; font-size: 11px; line-height: 15.069999694824219px;"">Рисунок цветочного принта на юбке может менятся, но черный фон остается</span></p>"
31820546,"<p>Размеры: S, M, L</p>

<p><span style=""color: rgb(0, 0, 0); font-family: tahoma, arial, verdana, sans-serif, 'Lucida Sans'; font-size: 11px; line-height: 15.069999694824219px;"">Ткань: низ-трикотаж, верх - шифон</span></p>

<p><span style=""color: rgb(0, 0, 0); font-family: tahoma, arial, verdana, sans-serif, 'Lucida Sans'; font-size: 11px; line-height: 15.069999694824219px;"">Рисунок цветочного принта на юбке может менятся, но черный фон остается</span></p>"
31820745,"<p>Размеры: S, M, L</p>

<p><span style=""color: rgb(0, 0, 0); font-family: tahoma, arial, verdana, sans-serif, 'Lucida Sans'; font-size: 11px; line-height: 15.069999694824219px;"">Ткань: трикотаж или масло (в зависимости от партии)</span></p>

<p><span style=""color: rgb(0, 0, 0); font-family: tahoma, arial, verdana, sans-serif, 'Lucida Sans'; font-size: 11px; line-height: 15.069999694824219px;"">Цвета: ментол, коралл, нежно-голубой</span></p>

<p><span style=""color: rgb(0, 0, 0); font-family: tahoma, arial, verdana, sans-serif, 'Lucida Sans'; font-size: 11px; line-height: 15.069999694824219px;"">Длина 145см</span></p>"
31820754,"<p>Размеры: S, M, L</p>

<p><span style=""color: rgb(0, 0, 0); font-family: tahoma, arial, verdana, sans-serif, 'Lucida Sans'; font-size: 11px; line-height: 15.069999694824219px;"">Ткань: трикотаж</span></p>

<p><span style=""color: rgb(0, 0, 0); font-family: tahoma, arial, verdana, sans-serif, 'Lucida Sans'; font-size: 11px; line-height: 15.069999694824219px;"">Цвета: ментол, коралл</span></p>

<p><span style=""color: rgb(0, 0, 0); font-family: tahoma, arial, verdana, sans-serif, 'Lucida Sans'; font-size: 11px; line-height: 15.069999694824219px;"">Длина 145см</span></p>"
31820759,"<p style=""color: rgb(51, 51, 51); font-family: sans-serif, Arial, Verdana, 'Trebuchet MS'; font-size: 13px; font-style: normal; font-variant: normal; font-weight: normal; letter-spacing: normal; line-height: 20.799999237060547px; orphans: auto; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: auto; word-spacing: 0px; -webkit-text-stroke-width: 0px;"">Размеры: S, M, L</p>

<p style=""color: rgb(51, 51, 51); font-family: sans-serif, Arial, Verdana, 'Trebuchet MS'; font-size: 13px; font-style: normal; font-variant: normal; font-weight: normal; letter-spacing: normal; line-height: 20.799999237060547px; orphans: auto; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: auto; word-spacing: 0px; -webkit-text-stroke-width: 0px;""><span style=""color: rgb(0, 0, 0); font-family: tahoma, arial, verdana, sans-serif, 'Lucida Sans'; font-size: 11px; line-height: 15.069999694824219px;"">Ткань: трикотаж</span></p>

<p style=""color: rgb(51, 51, 51); font-family: sans-serif, Arial, Verdana, 'Trebuchet MS'; font-size: 13px; font-style: normal; font-variant: normal; font-weight: normal; letter-spacing: normal; line-height: 20.799999237060547px; orphans: auto; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: auto; word-spacing: 0px; -webkit-text-stroke-width: 0px;""><span style=""color: rgb(0, 0, 0); font-family: tahoma, arial, verdana, sans-serif, 'Lucida Sans'; font-size: 11px; line-height: 15.069999694824219px;"">Цвета: ментол, коралл</span></p>

<p style=""color: rgb(51, 51, 51); font-family: sans-serif, Arial, Verdana, 'Trebuchet MS'; font-size: 13px; font-style: normal; font-variant: normal; font-weight: normal; letter-spacing: normal; line-height: 20.799999237060547px; orphans: auto; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: auto; word-spacing: 0px; -webkit-text-stroke-width: 0px;""><span style=""color: rgb(0, 0, 0); font-family: tahoma, arial, verdana, sans-serif, 'Lucida Sans'; font-size: 11px; line-height: 15.069999694824219px;"">Длина 145см</span></p>"
31821600,"<p style=""margin: 0px 0px 8px; padding: 0px; border: 0px; font-family: arial; font-size: 14.44444465637207px; line-height: 18px; vertical-align: baseline; color: rgb(49, 49, 49);"">Размеры S,M,L</p>

<p style=""margin: 0px 0px 8px; padding: 0px; border: 0px; font-family: arial; font-size: 14.44444465637207px; line-height: 18px; vertical-align: baseline; color: rgb(49, 49, 49);"">Цвета: аквамарин, белый</p>

<p style=""margin: 8px 0px; padding: 0px; border: 0px; font-family: arial; font-size: 14.44444465637207px; line-height: 18px; vertical-align: baseline; color: rgb(49, 49, 49);"">Модель маломерит! Нужно брать на размер больше ожидаемого!!!</p>"
31821601,"<p style=""margin: 0px 0px 8px; padding: 0px; border: 0px; font-family: arial; font-size: 14.44444465637207px; line-height: 18px; vertical-align: baseline; color: rgb(49, 49, 49);"">Размеры S,M,L</p>

<p style=""margin: 0px 0px 8px; padding: 0px; border: 0px; font-family: arial; font-size: 14.44444465637207px; line-height: 18px; vertical-align: baseline; color: rgb(49, 49, 49);"">Цвета: аквамарин, белый</p>

<p style=""margin: 8px 0px; padding: 0px; border: 0px; font-family: arial; font-size: 14.44444465637207px; line-height: 18px; vertical-align: baseline; color: rgb(49, 49, 49);"">Модель маломерит! Нужно брать на размер больше ожидаемого!!!</p>"
31821602,"<p style=""font-style: normal; font-variant: normal; font-weight: normal; letter-spacing: normal; orphans: auto; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: auto; word-spacing: 0px; -webkit-text-stroke-width: 0px; margin: 0px 0px 8px; padding: 0px; border: 0px; font-family: arial; font-size: 14.44444465637207px; line-height: 18px; vertical-align: baseline; color: rgb(49, 49, 49);"">Размеры S,M,L</p>

<p style=""font-style: normal; font-variant: normal; font-weight: normal; letter-spacing: normal; orphans: auto; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: auto; word-spacing: 0px; -webkit-text-stroke-width: 0px; margin: 0px 0px 8px; padding: 0px; border: 0px; font-family: arial; font-size: 14.44444465637207px; line-height: 18px; vertical-align: baseline; color: rgb(49, 49, 49);"">Цвета: аквамарин, белый</p>

<p style=""font-style: normal; font-variant: normal; font-weight: normal; letter-spacing: normal; orphans: auto; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: auto; word-spacing: 0px; -webkit-text-stroke-width: 0px; margin: 8px 0px; padding: 0px; border: 0px; font-family: arial; font-size: 14.44444465637207px; line-height: 18px; vertical-align: baseline; color: rgb(49, 49, 49);"">Модель маломерит! Нужно брать на размер больше ожидаемого!!!</p>"
31823401,"<p><span style=""color: rgb(0, 0, 0); font-family: tahoma, arial, verdana, sans-serif, 'Lucida Sans'; font-size: 11px; line-height: 17.600000381469727px;"">&nbsp;</span>Размеры: S, M, L</p>

<p><span style=""color: rgb(0, 0, 0); font-family: tahoma, arial, verdana, sans-serif, 'Lucida Sans'; font-size: 11px; line-height: 17.600000381469727px;"">Ткань:&nbsp;трикотаж+сетка</span></p>

<p><span style=""color: rgb(0, 0, 0); font-family: tahoma, arial, verdana, sans-serif, 'Lucida Sans'; font-size: 11px; line-height: 17.600000381469727px;"">Цвета:&nbsp;Красный, Черный</span></p>"
31823405,"<p><span style=""color: rgb(0, 0, 0); font-family: tahoma, arial, verdana, sans-serif, 'Lucida Sans'; font-size: 11px; line-height: 17.600000381469727px;"">&nbsp;</span>Размеры: S, M, L</p>

<p><span style=""color: rgb(0, 0, 0); font-family: tahoma, arial, verdana, sans-serif, 'Lucida Sans'; font-size: 11px; line-height: 17.600000381469727px;"">Ткань:&nbsp;трикотаж+сетка</span></p>

<p><span style=""color: rgb(0, 0, 0); font-family: tahoma, arial, verdana, sans-serif, 'Lucida Sans'; font-size: 11px; line-height: 17.600000381469727px;"">Цвета:&nbsp;Красный, Черный</span></p>"
31823409,"<p style=""color: rgb(51, 51, 51); font-family: sans-serif, Arial, Verdana, 'Trebuchet MS'; font-size: 13px; font-style: normal; font-variant: normal; font-weight: normal; letter-spacing: normal; line-height: 20.799999237060547px; orphans: auto; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: auto; word-spacing: 0px; -webkit-text-stroke-width: 0px;""><span style=""color: rgb(0, 0, 0); font-family: tahoma, arial, verdana, sans-serif, 'Lucida Sans'; font-size: 11px; line-height: 17.600000381469727px;"">&nbsp;</span>Размеры: S, M, L</p>

<p style=""color: rgb(51, 51, 51); font-family: sans-serif, Arial, Verdana, 'Trebuchet MS'; font-size: 13px; font-style: normal; font-variant: normal; font-weight: normal; letter-spacing: normal; line-height: 20.799999237060547px; orphans: auto; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: auto; word-spacing: 0px; -webkit-text-stroke-width: 0px;""><span style=""color: rgb(0, 0, 0); font-family: tahoma, arial, verdana, sans-serif, 'Lucida Sans'; font-size: 11px; line-height: 17.600000381469727px;"">Ткань:&nbsp;трикотаж+сетка</span></p>

<p style=""color: rgb(51, 51, 51); font-family: sans-serif, Arial, Verdana, 'Trebuchet MS'; font-size: 13px; font-style: normal; font-variant: normal; font-weight: normal; letter-spacing: normal; line-height: 20.799999237060547px; orphans: auto; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: auto; word-spacing: 0px; -webkit-text-stroke-width: 0px;""><span style=""color: rgb(0, 0, 0); font-family: tahoma, arial, verdana, sans-serif, 'Lucida Sans'; font-size: 11px; line-height: 17.600000381469727px;"">Цвета:&nbsp;Красный, Черный</span></p>"
31824459,"<p>Размеры: S, M, L</p>

<p><span style=""color: rgb(0, 0, 0); font-family: tahoma, arial, verdana, sans-serif, 'Lucida Sans'; font-size: 11px; line-height: 15.069999694824219px;"">Ткань: сетка и микро-дайвинг</span></p>"
31824461,"<p>Размеры: S, M, L</p>

<p><span style=""color: rgb(0, 0, 0); font-family: tahoma, arial, verdana, sans-serif, 'Lucida Sans'; font-size: 11px; line-height: 15.069999694824219px;"">Ткань: сетка и микро-дайвинг</span></p>"
31824463,"<p style=""color: rgb(51, 51, 51); font-family: sans-serif, Arial, Verdana, 'Trebuchet MS'; font-size: 13px; font-style: normal; font-variant: normal; font-weight: normal; letter-spacing: normal; line-height: 20.799999237060547px; orphans: auto; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: auto; word-spacing: 0px; -webkit-text-stroke-width: 0px;"">Размеры: S, M, L</p>

<p style=""color: rgb(51, 51, 51); font-family: sans-serif, Arial, Verdana, 'Trebuchet MS'; font-size: 13px; font-style: normal; font-variant: normal; font-weight: normal; letter-spacing: normal; line-height: 20.799999237060547px; orphans: auto; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: auto; word-spacing: 0px; -webkit-text-stroke-width: 0px;""><span style=""color: rgb(0, 0, 0); font-family: tahoma, arial, verdana, sans-serif, 'Lucida Sans'; font-size: 11px; line-height: 15.069999694824219px;"">Ткань: сетка и микро-дайвинг</span></p>"
31839954,"<p>Размеры: S, M</p>

<p><span style=""color: rgb(0, 0, 0); font-family: tahoma, arial, verdana, sans-serif, 'Lucida Sans'; font-size: 11px; line-height: 15.069999694824219px;"">Ткань: французский трикотаж комбинированный с эко-кожей</span></p>

<p><font color=""#000000"" face=""tahoma, arial, verdana, sans-serif, Lucida Sans""><span style=""font-size: 11px; line-height: 15.069999694824219px;"">На фото вторая модель:&nbsp;</span></font><a href=""http://vk.com/away.php?utf=1&amp;to=http%3A%2F%2Fmiss-style.com.ua%2Fp31477979-plate-380-stil.html"" style=""color: rgb(43, 88, 122); text-decoration: none; cursor: pointer; font-family: tahoma, arial, verdana, sans-serif, 'Lucida Sans'; font-size: 11px; line-height: 16.5px; background-color: rgb(237, 241, 245);"" target=""_blank"">http://miss-style.com.ua/p31477979-plate-380-stil.html</a></p>"
31839956,"<p>Размеры: S, M</p>

<p><span style=""color: rgb(0, 0, 0); font-family: tahoma, arial, verdana, sans-serif, 'Lucida Sans'; font-size: 11px; line-height: 15.069999694824219px;"">Ткань: французский трикотаж комбинированный с эко-кожей</span></p>

<p><font color=""#000000"" face=""tahoma, arial, verdana, sans-serif, Lucida Sans""><span style=""font-size: 11px; line-height: 15.069999694824219px;"">На фото вторая модель:&nbsp;</span></font><a href=""http://vk.com/away.php?utf=1&amp;to=http%3A%2F%2Fmiss-style.com.ua%2Fp31477979-plate-380-stil.html"" style=""color: rgb(43, 88, 122); text-decoration: none; cursor: pointer; font-family: tahoma, arial, verdana, sans-serif, 'Lucida Sans'; font-size: 11px; line-height: 16.5px; background-color: rgb(237, 241, 245);"" target=""_blank"">http://miss-style.com.ua/p31477979-plate-380-stil.html</a></p>"
31839962,"<p style=""color: rgb(51, 51, 51); font-family: sans-serif, Arial, Verdana, 'Trebuchet MS'; font-size: 13px; font-style: normal; font-variant: normal; font-weight: normal; letter-spacing: normal; line-height: 20.799999237060547px; orphans: auto; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: auto; word-spacing: 0px; -webkit-text-stroke-width: 0px;"">Размеры: S, M</p>

<p style=""color: rgb(51, 51, 51); font-family: sans-serif, Arial, Verdana, 'Trebuchet MS'; font-size: 13px; font-style: normal; font-variant: normal; font-weight: normal; letter-spacing: normal; line-height: 20.799999237060547px; orphans: auto; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: auto; word-spacing: 0px; -webkit-text-stroke-width: 0px;""><span style=""color: rgb(0, 0, 0); font-family: tahoma, arial, verdana, sans-serif, 'Lucida Sans'; font-size: 11px; line-height: 15.069999694824219px;"">Ткань: французский трикотаж комбинированный с эко-кожей</span></p>

<p style=""color: rgb(51, 51, 51); font-family: sans-serif, Arial, Verdana, 'Trebuchet MS'; font-size: 13px; font-style: normal; font-variant: normal; font-weight: normal; letter-spacing: normal; line-height: 20.799999237060547px; orphans: auto; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: auto; word-spacing: 0px; -webkit-text-stroke-width: 0px;""><font color=""#000000"" face=""tahoma, arial, verdana, sans-serif, Lucida Sans""><span style=""font-size: 11px; line-height: 15.069999694824219px;"">На фото вторая модель:&nbsp;</span></font><a href=""http://vk.com/away.php?utf=1&amp;to=http%3A%2F%2Fmiss-style.com.ua%2Fp31477979-plate-380-stil.html"" style=""color: rgb(43, 88, 122); text-decoration: none; cursor: pointer; font-family: tahoma, arial, verdana, sans-serif, 'Lucida Sans'; font-size: 11px; line-height: 16.5px; background-color: rgb(237, 241, 245);"" target=""_blank"">http://miss-style.com.ua/p31477979-plate-380-stil.html</a></p>"
